Date,open,high,low,close,adjclose,volume,ticker,Date,Year,Month,Day,day_of_week
2020-05-29,117.43000030517578,117.70999908447266,117.31999969482422,117.6500015258789,113.91521453857422,9228700,AGG,2020-05-29,2020,5,29,4
2020-06-30,118.27999877929688,118.31999969482422,117.9800033569336,118.20999908447266,114.66600036621094,7451100,AGG,2020-06-30,2020,6,30,1
2020-07-31,119.44999694824219,119.62999725341797,119.4000015258789,119.55999755859375,116.19471740722656,5277900,AGG,2020-07-31,2020,7,31,4
2020-08-31,118.13999938964844,118.51000213623047,118.13999938964844,118.37000274658203,115.23773193359375,10894500,AGG,2020-08-31,2020,8,31,0
2020-09-30,118.26000213623047,118.26000213623047,117.94999694824219,118.05999755859375,115.1255874633789,6090800,AGG,2020-09-30,2020,9,30,2
2020-10-30,117.44999694824219,117.5199966430664,117.19999694824219,117.19999694824219,114.48284149169922,10610000,AGG,2020-10-30,2020,10,30,4
2020-11-30,118.31999969482422,118.44999694824219,118.25,118.41999816894531,115.86438751220703,8688500,AGG,2020-11-30,2020,11,30,0
2020-12-31,118.18000030517578,118.23999786376953,118.12000274658203,118.19000244140625,115.96371459960938,4834700,AGG,2020-12-31,2020,12,31,3
2021-01-29,117.16000366210938,117.4000015258789,116.55999755859375,117.30999755859375,115.10028839111328,12164800,AGG,2021-01-29,2021,1,29,4
2021-02-26,114.95999908447266,115.38999938964844,114.58999633789062,115.33999633789062,113.35291290283203,11333400,AGG,2021-02-26,2021,2,26,4
2021-03-31,113.83999633789062,113.9800033569336,113.70999908447266,113.83000183105469,112.05352020263672,6309200,AGG,2021-03-31,2021,3,31,2
2021-04-30,114.41000366210938,114.5199966430664,114.33000183105469,114.48999786376953,112.87376403808594,6469500,AGG,2021-04-30,2021,4,30,4
2021-05-28,114.55000305175781,114.68000030517578,114.5,114.55000305175781,113.10382843017578,6768200,AGG,2021-05-28,2021,5,28,4
2021-06-30,115.36000061035156,115.44999694824219,115.30000305175781,115.33000183105469,114.04024505615234,6653100,AGG,2021-06-30,2021,6,30,2
2021-07-30,116.36000061035156,116.48999786376953,116.3499984741211,116.45999908447266,115.31359100341797,5551500,AGG,2021-07-30,2021,7,30,4
2021-08-31,116.18000030517578,116.29000091552734,116.0199966430664,116.05999755859375,115.0825424194336,6763900,AGG,2021-08-31,2021,8,31,1
2021-09-30,114.7699966430664,114.86000061035156,114.69000244140625,114.83000183105469,114.02698516845703,5348800,AGG,2021-09-30,2021,9,30,3
2021-10-29,114.3499984741211,114.77999877929688,114.3499984741211,114.63999938964844,114.01703643798828,10047900,AGG,2021-10-29,2021,10,29,4
2021-11-30,114.87000274658203,115.11000061035156,114.5,114.7699966430664,114.32583618164062,13109000,AGG,2021-11-30,2021,11,30,1
2021-12-31,114.1500015258789,114.30999755859375,114.05999755859375,114.08000183105469,113.91571807861328,7989500,AGG,2021-12-31,2021,12,31,4
2022-01-31,111.63999938964844,111.88999938964844,111.5999984741211,111.80000305175781,111.63900756835938,12837400,AGG,2022-01-31,2022,1,31,0
2022-02-04,110.75,110.75,110.58499908447266,110.6050033569336,110.6050033569336,1571551,AGG,2022-02-04,2022,2,4,4
