Instrument,Date,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score,Resource Use Score,Emissions Score,Environmental Innovation Score
MLAB.OQ,2016-03-31T00:00:00Z,,,,,,,,,
MLAB.OQ,2017-03-31T00:00:00Z,20.57952329,20.57952329,6.479414683,32.48252342,21.89349789,100,0,0,12.27678571
MLAB.OQ,2018-03-31T00:00:00Z,22.95562237,22.95562237,8.860502839,28.85053808,32.14087632,100,0,0,16.78832117
MLAB.OQ,2019-03-31T00:00:00Z,33.90111811,33.90111811,8.848499835,28.01912341,71.67620865,100,0,0,16.76557864
MLAB.OQ,2020-03-31T00:00:00Z,22.6465748,22.6465748,8.796296296,27.24356002,33.23975062,100,0,0,16.66666667
MLAB.OQ,2021-03-31T00:00:00Z,24.70868773,24.70868773,8.458740908,26.05947189,42.43759579,100,0,0,16.02708804
MLAB.OQ,2022-03-31T00:00:00Z,24.36659634,24.36659634,8.396464646,26.09354875,41.26652788,100,0,0,15.90909091
MLI.N,2015-12-26T00:00:00Z,14.23415692,14.23415692,2.150537634,13.15310268,30.15188228,100,0,8.602150538,0
MLI.N,2016-12-31T00:00:00Z,17.73934386,17.73934386,5.736714976,17.51925892,32.43105432,100,0,22.9468599,0
MLI.N,2017-12-30T00:00:00Z,22.05263207,22.05263207,6.670168067,11.96765716,53.73411152,100,0,26.68067227,0
MLI.N,2018-12-29T00:00:00Z,23.30826579,23.30826579,6.901041667,21.26863046,45.67112329,27.08333333,0,27.60416667,0
MLI.N,2019-12-28T00:00:00Z,29.33793006,29.33793006,8.156779661,17.71947094,69.98840138,100,0,32.62711864,0
MLI.N,2020-12-26T00:00:00Z,42.71941267,42.71941267,12.1948504,47.87459961,72.58986451,100,18.57451404,32.26872247,0
MLI.N,2021-12-25T00:00:00Z,33.42177443,33.42177443,12.49511713,49.00116181,38.1074553,100,19.05697446,33.04093567,0
MLKN.OQ,2014-05-31T00:00:00Z,68.99584657,68.99584657,78.32139266,72.97133487,57.63523253,100,96.56862745,91.82692308,37
MLKN.OQ,2015-05-30T00:00:00Z,68.97681889,68.97681889,76.79522094,80.40678186,49.11784,100,96.95652174,84.51327434,39.81481481
MLKN.OQ,2016-05-28T00:00:00Z,71.24022462,71.24022462,78.68442386,86.49040939,46.54293792,100,98.88059701,90.234375,38.28125
MLKN.OQ,2017-06-03T00:00:00Z,70.19849229,70.19849229,76.90840426,92.91821805,36.47079324,100,98.14814815,87.5,36.23188406
MLKN.OQ,2018-06-02T00:00:00Z,66.2887203,66.2887203,77.75294455,92.05135315,25.34484356,100,98.4375,90.29411765,35.54216867
MLKN.OQ,2019-06-01T00:00:00Z,68.46303219,68.46303219,74.19706201,89.69778089,37.31592132,100,98.71134021,77.18894009,38.02083333
MLKN.OQ,2020-05-30T00:00:00Z,77.13506495,77.13506495,71.84925822,90.1721032,64.17669189,100,98.14814815,70.18518519,38.7254902
MLM.N,2015-12-31T00:00:00Z,32.82995775,32.82995775,11.42366117,28.93334461,76.21124603,100,20.23809524,11.62790698,0
MLM.N,2016-12-31T00:00:00Z,37.63356925,37.63356925,16.95361635,28.93630746,86.58590984,100,23.33333333,23.95833333,0
MLM.N,2017-12-31T00:00:00Z,37.03105029,37.03105029,16.47971158,23.97535668,91.97904454,100,18.08510638,27.88461538,0
MLM.N,2018-12-31T00:00:00Z,41.11053132,41.11053132,17.33453599,34.22883123,92.94032821,100,18.18181818,30.17241379,0
MLM.N,2019-12-31T00:00:00Z,42.5087131,42.5087131,21.9953003,33.3934815,91.76360085,100,19.04761905,42.30769231,0
MLM.N,2020-12-31T00:00:00Z,42.77248958,42.77248958,21.47228794,39.23210377,85.45773001,100,14.38356164,45.51282051,0
MLM.N,2021-12-31T00:00:00Z,46.1622116,46.1622116,23.98362748,41.19483569,92.43668582,100,17.46987952,49.43181818,0
MLNK.N,2020-12-31T00:00:00Z,,,,,,,,,
MLNK.N,2021-12-31T00:00:00Z,32.06944971,32.06944971,34.16179337,41.80455408,23.538394,100,47.22222222,55.26315789,0
MLNK.N,,,,,,,,,,
MLNK.N,,,,,,,,,,
MLP.N,2017-12-31T00:00:00Z,15.99189435,15.99189435,0,32.6315822,13.14706891,100,0,0,0
MLP.N,2018-12-31T00:00:00Z,14.4995146,14.4995146,0,26.99778961,14.76760954,100,0,0,0
MLP.N,2019-12-31T00:00:00Z,12.19610725,12.19610725,0,24.51229498,10.43787108,100,0,0,0
MLP.N,2020-12-31T00:00:00Z,21.91979302,21.91979302,0,26.50890164,38.06090679,100,0,0,0
MLP.N,2021-12-31T00:00:00Z,22.8486909,22.8486909,0,20.99651874,46.97314815,100,0,0,0
MLP.N,,,,,,,,,,
MLR.N,2017-12-31T00:00:00Z,,,,,,,,,
MLR.N,2018-12-31T00:00:00Z,19.76173054,19.76173054,0,11.37797069,61.72712146,100,0,0,0
MLR.N,2019-12-31T00:00:00Z,22.29430589,22.29430589,0,14.43952705,66.90309584,100,0,0,0
MLR.N,2020-12-31T00:00:00Z,25.07788312,25.07788312,0,16.30940212,75.14205098,100,0,0,0
MLR.N,2021-12-31T00:00:00Z,23.85511805,23.85511805,0,15.72833521,71.11296296,100,0,0,0
MLR.N,,,,,,,,,,
MLSS.A,2017-12-31T00:00:00Z,,,,,,,,,
MLSS.A,2018-12-31T00:00:00Z,14.09220292,14.09220292,6.944444444,5.330588669,28.96394897,100,0,19.44444444,0
MLSS.A,2019-12-31T00:00:00Z,11.85433334,11.85433334,4.50180072,3.945596553,25.69868533,100,0,12.60504202,0
MLSS.A,2020-12-31T00:00:00Z,18.29885625,18.29885625,3.257722008,16.31912869,27.92469352,100,0,9.121621622,0
MLSS.A,2021-12-31T00:00:00Z,24.76999662,24.76999662,3.410914928,16.09318475,46.16203704,100,0,9.550561798,0
MLSS.A,,,,,,,,,,
MLVF.OQ,2017-09-30T00:00:00Z,29.36727914,29.36727914,0,27.42982824,43.78356759,100,0,0,0
MLVF.OQ,2018-09-30T00:00:00Z,29.85190038,29.85190038,0,26.34732478,46.62118691,100,0,0,0
MLVF.OQ,2019-09-30T00:00:00Z,25.2877569,25.2877569,0,22.27047146,39.56000848,100,0,0,0
MLVF.OQ,2020-09-30T00:00:00Z,26.68832849,26.68832849,0,17.81550324,49.58844133,100,0,0,0
MLVF.OQ,2021-09-30T00:00:00Z,23.83776543,23.83776543,0,15.05127439,45.4787037,100,0,0,0
MLVF.OQ,,,,,,,,,,
MMAT.OQ,2019-12-31T00:00:00Z,,,,,,,,,
MMAT.OQ,2020-12-31T00:00:00Z,17.6529891,21.66961457,23.11895755,28.33583644,12.56372835,13.63636364,0,0,81.96721311
MMAT.OQ,,,,,,,,,,
MMAT.OQ,,,,,,,,,,
MMC.N,2015-12-31T00:00:00Z,42.6227736,42.6227736,42.1992428,42.42100837,49.60753044,100,68.69158879,43.18181818,0
MMC.N,2016-12-31T00:00:00Z,39.51148441,39.51148441,44.5901671,45.58956084,37.52553058,100,59.58333333,61.39705882,0
MMC.N,2017-12-31T00:00:00Z,41.32779265,41.32779265,21.66876905,47.17844482,41.05503965,100,50.3968254,57.94701987,0
MMC.N,2018-12-31T00:00:00Z,49.92531228,49.92531228,20.18030576,57.79339428,50.66088545,100,44.96402878,55.9375,0
MMC.N,2019-12-31T00:00:00Z,51.7597366,51.7597366,20.62830688,56.76500798,56.29739655,100,47.32142857,55.82010582,0
MMC.N,2020-12-31T00:00:00Z,48.70272987,57.2268883,38.09065946,58.87667888,61.68087558,40.17857143,48.94179894,71.59624413,23.30508475
MMC.N,2021-12-31T00:00:00Z,54.13207897,54.13207897,40.02595677,65.07529542,46.06703384,65,57.85714286,72.70742358,23.1884058
MMI.N,2015-12-31T00:00:00Z,,,,,,,,,
MMI.N,2016-12-31T00:00:00Z,19.92976181,19.92976181,0,33.19517626,24.60324232,100,0,0,0
MMI.N,2017-12-31T00:00:00Z,19.65655249,19.65655249,0,32.41199503,24.62689978,100,0,0,0
MMI.N,2018-12-31T00:00:00Z,15.90576768,15.90576768,0,31.13002102,14.53466445,100,0,0,0
MMI.N,2019-12-31T00:00:00Z,25.9529558,25.9529558,18.57926566,39.05357962,18.67017009,100,23.66255144,25.31914894,0
MMI.N,2020-12-31T00:00:00Z,31.08944276,31.08944276,17.27256493,35.40716852,39.69625967,100,22.69503546,22.84172662,0
MMI.N,2021-12-31T00:00:00Z,38.07316795,38.07316795,26.33063662,41.51981833,45.63296616,100,22.75541796,38.64353312,12.6
MMM.N,2015-12-31T00:00:00Z,86.51407682,86.51407682,83.37609971,95.63021841,76.27739057,100,98.61111111,76.38888889,77.41935484
MMM.N,2016-12-31T00:00:00Z,78.6795791,88.12838897,85.96021792,95.14745778,79.88288894,69.23076923,98.61111111,85.13513514,77.41935484
MMM.N,2017-12-31T00:00:00Z,87.48041599,87.48041599,86.1106621,97.39413182,73.35206205,100,90.54054054,85.52631579,83.33333333
MMM.N,2018-12-31T00:00:00Z,58.79024331,86.33048662,88.32525566,96.79239366,66.37516557,31.25,92.22222222,88.04347826,85.71428571
MMM.N,2019-12-31T00:00:00Z,81.90743949,88.81487899,88.12259169,96.26815231,77.697961,75,88.7755102,88.7755102,87.17948718
MMM.N,2020-12-31T00:00:00Z,48.67598145,92.80650836,90.17103711,97.15683466,89.5905017,4.545454545,95.53571429,90.51724138,86.04651163
MMM.N,2021-12-31T00:00:00Z,51.16263872,89.82527745,89.86196389,95.95770577,79.7892401,12.5,92.74193548,91.40625,86.66666667
MMP.N,2019-12-31T00:00:00Z,,,,,,,,,
MMP.N,2020-12-31T00:00:00Z,50.75938846,50.75938846,29.78121878,59.61449353,62.63999252,62.90322581,25.52447552,42.8125,0
MMP.N,,,,,,,,,,
MMP.N,,,,,,,,,,
MMS.N,2014-09-30T00:00:00Z,,,,,,,,,
MMS.N,2015-09-30T00:00:00Z,26.09432148,26.09432148,1.49068323,25.60988845,43.93586601,100,3.913043478,0,0
MMS.N,2016-09-30T00:00:00Z,27.48521764,27.48521764,1.84790334,27.47444079,45.44510808,100,4.850746269,0,0
MMS.N,2017-09-30T00:00:00Z,28.03803014,28.03803014,1.410934744,28.48521977,46.10558793,100,3.703703704,0,0
MMS.N,2018-09-30T00:00:00Z,27.39135974,27.39135974,1.547619048,25.12644188,48.37603993,100,4.0625,0,0
MMS.N,2019-09-30T00:00:00Z,34.41097756,34.41097756,2.569401555,31.61684893,60.27035623,100,4.12371134,2.995391705,0
MMS.N,2020-09-30T00:00:00Z,50.6034521,50.6034521,9.328826181,60.88508349,66.35805013,66.66666667,3.909465021,23.51851852,0
MMSI.OQ,2015-12-31T00:00:00Z,,,,,,,,,
MMSI.OQ,2016-12-31T00:00:00Z,42.71351436,42.71351436,7.462686567,59.20707178,37.44738339,100,26.11940299,0,0
MMSI.OQ,2017-12-31T00:00:00Z,45.78293352,45.78293352,7.5,58.02685459,47.52713976,100,26.25,0,0
MMSI.OQ,2018-12-31T00:00:00Z,57.28341635,57.28341635,11.34020619,64.07404662,69.78258458,100,39.69072165,0,0
MMSI.OQ,2019-12-31T00:00:00Z,57.0633599,67.57499566,47.35008758,78.91178888,62.08650837,46.55172414,51.2295082,41.59663866,50
MMSI.OQ,2020-12-31T00:00:00Z,69.57111937,69.57111937,65.19063707,76.47356064,62.5271301,100,76.5625,71.28378378,50
MMSI.OQ,2021-12-31T00:00:00Z,70.65567908,70.65567908,67.76299543,78.36837933,61.85054278,100,86.53846154,70.50561798,50
MN.N,2020-12-31T00:00:00Z,26.79417172,26.79417172,0,49.65329478,15.52916376,100,0,0,0
MN.N,2021-12-31T00:00:00Z,31.16688294,31.16688294,0,47.9676545,26.32962963,100,0,0,0
MN.N,,,,,,,,,,
MN.N,,,,,,,,,,
MNDT.OQ,2015-12-31T00:00:00Z,23.8504648,23.8504648,3.333333333,34.79387997,20.58210784,100,10,0,0
MNDT.OQ,2016-12-31T00:00:00Z,20.96339171,20.96339171,2.278177458,25.42605248,22.72610922,100,6.834532374,0,0
MNDT.OQ,2017-12-31T00:00:00Z,42.56167198,42.56167198,20.1754386,47.68373995,44.86687236,53.57142857,60.52631579,0,0
MNDT.OQ,2018-12-31T00:00:00Z,53.8342453,53.8342453,21.56357388,63.96726045,54.78979479,100,64.69072165,0,0
MNDT.OQ,2019-12-31T00:00:00Z,56.63885088,56.63885088,22.39185751,60.84999764,63.28668363,100,67.17557252,0,0
MNDT.OQ,2020-12-31T00:00:00Z,52.8653631,56.75113436,25,63.49873128,60.46604398,48.97959184,75,0,0
MNDT.OQ,2021-12-31T00:00:00Z,53.13312546,53.13312546,29.10054953,62.80337288,52.01574074,80.43478261,83.59030837,5.567010309,0
MNKD.OQ,2017-12-31T00:00:00Z,40.13593483,40.13593483,0,41.85327844,65.32853388,100,0,0,0
MNKD.OQ,2018-12-31T00:00:00Z,33.11734201,33.11734201,0,35.31831564,53.19023849,100,0,0,0
MNKD.OQ,2019-12-31T00:00:00Z,35.17206924,35.17206924,0,43.04245283,51.44932146,100,0,0,0
MNKD.OQ,2020-12-31T00:00:00Z,43.71944201,43.71944201,0,64.33518266,54.08250632,100,0,0,0
MNKD.OQ,2021-12-31T00:00:00Z,42.51800092,42.51800092,0,62.77857172,52.4037037,100,0,0,0
MNKD.OQ,,,,,,,,,,
MNOV.OQ,2017-12-31T00:00:00Z,25.13318576,25.13318576,0,45.43731308,23.38932693,100,0,0,0
MNOV.OQ,2018-12-31T00:00:00Z,24.47401773,24.47401773,0,43.23690679,23.69495286,100,0,0,0
MNOV.OQ,2019-12-31T00:00:00Z,19.75824629,19.75824629,0,39.01904871,15.38167939,100,0,0,0
MNOV.OQ,2020-12-31T00:00:00Z,20.8305404,20.8305404,0,38.47899167,18.63786729,100,0,0,0
MNOV.OQ,2021-12-31T00:00:00Z,20.32396957,20.32396957,0,34.13001146,21.29444444,100,0,0,0
MNOV.OQ,,,,,,,,,,
MNRL.N,2017-12-31T00:00:00Z,,,,,,,,,
MNRL.N,2018-12-31T00:00:00Z,,,,,,,,,
MNRL.N,2019-12-31T00:00:00Z,12.09237376,12.09237376,0,16.51000537,21.94974555,100,0,0,0
MNRL.N,2020-12-31T00:00:00Z,14.60396703,14.60396703,0,18.92254316,28.32165791,100,0,0,0
MNRL.N,2021-12-31T00:00:00Z,14.80195552,14.80195552,0,21.28659181,24.94722222,100,0,0,0
MNRL.N,,,,,,,,,,
MNRO.OQ,2016-03-26T00:00:00Z,27.48079513,27.48079513,0,18.77483444,50.89448237,100,0,0,0
MNRO.OQ,2017-03-25T00:00:00Z,28.94019754,28.94019754,0,19.32142857,54.09781739,100,0,0,0
MNRO.OQ,2018-03-31T00:00:00Z,28.96384549,28.96384549,6.386554622,17.34782609,53.15917915,100,0,15.96638655,0
MNRO.OQ,2019-03-30T00:00:00Z,34.19395125,34.19395125,5.594405594,15.93658537,68.77968617,100,0,13.98601399,0
MNRO.OQ,2020-03-28T00:00:00Z,51.79838212,51.79838212,10.81395349,46.19704676,78.51430239,100,0,27.03488372,0
MNRO.OQ,2021-03-27T00:00:00Z,54.71120486,54.71120486,25.09879281,46.71825397,78.39846743,100,23.90243902,38.38383838,6.666666667
MNRO.OQ,2022-03-26T00:00:00Z,52.78285397,52.78285397,33.55361572,52.59925283,62.60147435,100,34.22330097,50.75757576,6.910569106
MNSB.OQ,2017-12-31T00:00:00Z,,,,,,,,,
MNSB.OQ,2018-12-31T00:00:00Z,,,,,,,,,
MNSB.OQ,2019-12-31T00:00:00Z,17.21717675,17.21717675,0,21.06393367,18.80407125,100,0,0,0
MNSB.OQ,2020-12-31T00:00:00Z,19.57870992,19.57870992,0,18.77239763,28.52111306,100,0,0,0
MNSB.OQ,2021-12-31T00:00:00Z,19.74123514,19.74123514,1.47590666,21.48932375,24.63888889,100,6.566455696,2.288984263,0
MNSB.OQ,,,,,,,,,,
MNST.OQ,2014-12-31T00:00:00Z,14.44633054,14.44633054,10.28276448,18.08586262,12.7499147,66.66666667,0,9.574468085,45.3125
MNST.OQ,2015-12-31T00:00:00Z,15.32845027,15.32845027,3.514739229,16.25545485,27.8002451,100,3.125,5.102040816,0
MNST.OQ,2016-12-31T00:00:00Z,22.85078633,22.85078633,6.443688587,23.61997138,41.12485779,100,13.54166667,1.020408163,0
MNST.OQ,2017-12-31T00:00:00Z,30.91283654,30.91283654,9.246456537,32.39749035,54.18237916,100,18.42105263,2.542372881,0
MNST.OQ,2018-12-31T00:00:00Z,34.04975451,34.04975451,9.686053241,43.01095556,46.80754298,100,16.66666667,5.46875,0
MNST.OQ,2019-12-31T00:00:00Z,37.89103812,37.89103812,16.03867792,43.96804731,52.93892567,100,26,10.75949367,0
MNST.OQ,2020-12-31T00:00:00Z,39.41853735,39.41853735,15.75052527,44.28420883,58.87272262,100,25.86206897,10.21505376,0
MNTV.OQ,2017-12-31T00:00:00Z,0.990811417,0.990811417,0,1.68641356,0.689064107,100,0,0,0
MNTV.OQ,2018-12-31T00:00:00Z,39.67956564,39.67956564,22.16432591,56.72357831,30.25734886,100,48.19587629,27.44565217,0
MNTV.OQ,2019-12-31T00:00:00Z,45.32030574,45.32030574,27.11176652,59.31447727,38.73233091,100,61.25954198,30.11363636,0
MNTV.OQ,2020-12-31T00:00:00Z,59.61886958,59.61886958,34.58478767,57.72347276,68.76124141,100,65.83769634,56.875,0
MNTV.OQ,2021-12-31T00:00:00Z,66.83698154,66.83698154,29.28347235,61.47181781,82.7230364,100,55.61674009,48.35051546,0
MNTV.OQ,,,,,,,,,,
MNTX.OQ,2017-12-31T00:00:00Z,11.59227361,11.59227361,0,3.66069513,35.90218261,100,0,0,0
MNTX.OQ,2018-12-31T00:00:00Z,11.91867044,11.91867044,0,4.28080623,36.23516362,100,0,0,0
MNTX.OQ,2019-12-31T00:00:00Z,9.016133593,9.016133593,0,4.434232514,25.84287532,100,0,0,0
MNTX.OQ,2020-12-31T00:00:00Z,14.54682977,14.54682977,0,5.38412799,44.01634559,63.41463415,0,0,0
MNTX.OQ,2021-12-31T00:00:00Z,13.74755383,13.74755383,0,5.79924021,40.66574074,100,0,0,0
MNTX.OQ,,,,,,,,,,
MO.N,2015-12-31T00:00:00Z,78.48252458,83.28083863,90.36336927,82.04395998,77.62710635,73.68421053,87.77777778,99.61538462,57.03125
MO.N,2016-12-31T00:00:00Z,86.29507767,86.29507767,84.80108949,90.99698576,79.81461234,100,75.85034014,99.64539007,55.33333333
MO.N,2017-12-31T00:00:00Z,84.63944136,87.13602558,84.4896809,90.16918432,84.80638045,82.14285714,75.15337423,99.68944099,55.17241379
MO.N,2018-12-31T00:00:00Z,87.41174197,87.41174197,89.1525093,93.80513809,74.45053016,100,85.74879227,99.75609756,53.15315315
MO.N,2019-12-31T00:00:00Z,45.88145103,88.27452996,88.78368937,93.07640007,79.41789014,3.488372093,85.46511628,99.00793651,54.25531915
MO.N,2020-12-31T00:00:00Z,60.74724508,83.03295171,88.58356687,93.76202653,58.38981796,38.46153846,88.5483871,96.27831715,50.28571429
MO.N,2021-12-31T00:00:00Z,57.0473071,87.01128086,90.42903878,93.32934495,72.3355364,27.08333333,92.77286136,96.91176471,46.2962963
MOD.N,2016-03-31T00:00:00Z,17.86546314,17.86546314,7.024385977,17.39912788,33.83833188,100,26.10619469,2.830188679,0
MOD.N,2017-03-31T00:00:00Z,26.75012512,26.75012512,14.94647792,17.35397635,59.30088495,100,21.92307692,9.920634921,14.47368421
MOD.N,2018-03-31T00:00:00Z,28.09244527,28.09244527,13.90681004,13.27970468,73.21628658,100,17.74193548,11.66666667,13.33333333
MOD.N,2019-03-31T00:00:00Z,29.5265196,29.5265196,19.07636247,20.94086973,58.80004241,100,33.23529412,18.10344828,12.58064516
MOD.N,2020-03-31T00:00:00Z,36.99342345,36.99342345,21.87474615,33.34635809,64.37984425,100,44.92385787,17.07920792,13.22751323
MOD.N,2021-03-31T00:00:00Z,29.75338974,29.75338974,17.23322904,26.71914422,52.45668902,100,28.21100917,14.63963964,13.30049261
MOD.N,2022-03-31T00:00:00Z,42.58938442,42.58938442,19.99462071,43.36523893,72.89879062,100,29.12844037,23.64864865,13.23529412
MODG.N,2015-12-31T00:00:00Z,56.560149,56.560149,20.3046953,73.44449225,46.49714052,100,42.30769231,32.14285714,0
MODG.N,2016-12-31T00:00:00Z,55.83995599,55.83995599,19.03743316,70.13209336,49.56342435,100,43.33333333,26.47058824,0
MODG.N,2017-12-31T00:00:00Z,58.06929467,58.06929467,22.95454545,71.32991425,52.60084562,100,36.66666667,47.5,0
MODG.N,2018-12-31T00:00:00Z,60.15845692,60.15845692,23.24604743,69.90385786,60.21186911,100,45.65217391,39.58333333,0
MODG.N,2019-12-31T00:00:00Z,61.96143815,61.96143815,27.75051653,70.48394739,62.71597161,100,57.8125,43.93939394,0
MODG.N,2020-12-31T00:00:00Z,60.55057632,60.55057632,30.03099174,68.20267495,61.15568757,100,61.25,48.86363636,0
MODG.N,2021-12-31T00:00:00Z,67.94743981,67.94743981,72.62039203,86.46542282,40.61748084,100,88.04347826,94.89795918,50
MODN.N,2016-09-30T00:00:00Z,15.86144845,15.86144845,0,19.43994956,17.5383959,100,0,0,0
MODN.N,2017-09-30T00:00:00Z,15.13154066,15.13154066,0,21.51604255,14.17323734,100,0,0,0
MODN.N,2018-09-30T00:00:00Z,16.22363418,16.22363418,0,28.75537773,10.29950083,100,0,0,0
MODN.N,2019-09-30T00:00:00Z,22.65204692,22.65204692,0,35.91236931,18.02905004,100,0,0,0
MODN.N,2020-09-30T00:00:00Z,22.0586982,22.0586982,0,39.79612435,13.40241292,100,0,0,0
MODN.N,,,,,,,,,,
MODV.OQ,2015-12-31T00:00:00Z,,,,,,,,,
MODV.OQ,2016-12-31T00:00:00Z,22.53915479,22.53915479,0,36.58364247,16.95534699,100,0,0,0
MODV.OQ,2017-12-31T00:00:00Z,24.51264732,24.51264732,0,35.16240783,23.98925837,100,0,0,0
MODV.OQ,2018-12-31T00:00:00Z,20.10122255,20.10122255,0,33.666464,13.87354409,100,0,0,0
MODV.OQ,2019-12-31T00:00:00Z,21.60044135,21.60044135,0,36.58604393,14.41793893,100,0,0,0
MODV.OQ,2020-12-31T00:00:00Z,22.93192986,22.93192986,0,37.62768476,16.76298891,100,0,0,0
MODV.OQ,2021-12-31T00:00:00Z,27.01211653,27.01211653,0,37.4987128,27.93425926,100,0,0,0
MOFG.OQ,2015-12-31T00:00:00Z,,,,,,,,,
MOFG.OQ,2016-12-31T00:00:00Z,18.28549123,18.28549123,21.15270351,23.42631103,18.51678043,100,0,0,0
MOFG.OQ,2017-12-31T00:00:00Z,27.73693118,27.73693118,0,29.75288648,36.05416524,100,0,0,0
MOFG.OQ,2018-12-31T00:00:00Z,19.49397538,19.49397538,0,22.27027267,23.46644481,100,0,0,0
MOFG.OQ,2019-12-31T00:00:00Z,28.73504578,28.73504578,0,27.77550168,41.55110263,100,0,0,0
MOFG.OQ,2020-12-31T00:00:00Z,36.57118615,36.57118615,0,35.42012914,52.78556139,100,0,0,0
MOFG.OQ,2021-12-31T00:00:00Z,35.78081749,35.78081749,1.740581784,32.04537711,54.54351852,100,0,10.4434907,0
MOGa.N,2015-10-03T00:00:00Z,28.2082069,28.2082069,5.391120507,34.78966904,36.01919935,100,19.76744186,0,0
MOGa.N,2016-10-01T00:00:00Z,25.30261775,25.30261775,5.335968379,34.38566469,27.63225256,100,19.56521739,0,0
MOGa.N,2017-09-30T00:00:00Z,32.2204458,32.2204458,5.565862709,38.04084088,43.87727117,100,20.40816327,0,0
MOGa.N,2018-09-29T00:00:00Z,29.51589978,29.51589978,7.070707071,31.74996367,42.94731004,100,25.92592593,0,0
MOGa.N,2019-09-28T00:00:00Z,24.24891321,24.24891321,8.67768595,26.34571071,32.8254877,100,31.81818182,0,0
MOGa.N,2020-10-03T00:00:00Z,42.05217587,42.05217587,14.3254662,62.09926178,35.21015762,100,43.125,7.051282051,0
MOGa.N,2021-10-02T00:00:00Z,49.80556871,49.80556871,24.45124793,75.09247638,34.12092912,100,62.04819277,6.875,13.82978723
MOH.N,2015-12-31T00:00:00Z,28.88967122,28.88967122,15.42498152,20.27777778,45.95628819,100,10.97560976,25.75757576,0
MOH.N,2016-12-31T00:00:00Z,31.38580884,31.38580884,13.29448329,21.37254902,52.44738339,100,6.41025641,25.75757576,0
MOH.N,2017-12-31T00:00:00Z,28.29135237,28.29135237,11.6639389,18.99154589,47.76482688,100,8.510638298,19.23076923,0
MOH.N,2018-12-31T00:00:00Z,29.45056109,29.45056109,14.38108814,18.8453159,49.71159179,100,13.1147541,20.65217391,0
MOH.N,2019-12-31T00:00:00Z,31.27900712,31.27900712,11.41196581,20.15610652,54.56000848,100,5.333333333,22.30769231,0
MOH.N,2020-12-31T00:00:00Z,39.92598456,39.92598456,21.32793452,37.01885676,52.71356295,100,21.83908046,27.84090909,0
MOH.N,2021-12-31T00:00:00Z,52.8418396,52.8418396,37.45760518,43.10946751,72.21280332,100,32,56.31067961,0
MORF.OQ,2017-12-31T00:00:00Z,,,,,,,,,
MORF.OQ,2018-12-31T00:00:00Z,,,,,,,,,
MORF.OQ,2019-12-31T00:00:00Z,24.32046395,24.32046395,0,41.56326014,24.82400339,100,0,0,0
MORF.OQ,2020-12-31T00:00:00Z,25.21550982,25.21550982,0,45.70285372,23.35960304,100,0,0,0
MORF.OQ,2021-12-31T00:00:00Z,29.94561308,29.94561308,0,41.27905164,39.58333333,100,0,0,0
MORF.OQ,,,,,,,,,,
MORN.OQ,2015-12-31T00:00:00Z,32.73754503,32.73754503,0,16.9752584,75.79452614,100,0,0,0
MORN.OQ,2016-12-31T00:00:00Z,33.51517499,33.51517499,0,17.51396648,77.42178612,100,0,0,0
MORN.OQ,2017-12-31T00:00:00Z,36.37916911,36.37916911,10.35196687,21.33860703,73.81670666,100,0,0,36.23188406
MORN.OQ,2018-12-31T00:00:00Z,37.60359439,37.60359439,10.15490534,23.23114463,75.18247366,100,0,0,35.54216867
MORN.OQ,2019-12-31T00:00:00Z,37.76150453,37.76150453,18.00595238,21.21906909,72.72794741,100,0,21.42857143,38.02083333
MORN.OQ,2020-12-31T00:00:00Z,57.34448781,57.34448781,27.29115515,58.32546821,77.12834571,66.66666667,9.053497942,38.33333333,38.7254902
MORN.OQ,2021-12-31T00:00:00Z,59.79801923,59.79801923,34.72628539,60.00509456,77.08363665,67.04545455,10.34482759,57.8525641,40.25423729
MOS.N,2014-12-31T00:00:00Z,77.18058599,77.18058599,61.31990068,84.3206009,93.10277142,100,86.43410853,77.23880597,21.17117117
MOS.N,2015-12-31T00:00:00Z,73.62569315,73.62569315,57.78411225,84.88451286,82.53504157,100,86.14864865,62.24489796,25.20661157
MOS.N,2016-12-31T00:00:00Z,49.42846234,68.85692468,55.45647078,82.71114404,69.05585489,30,79.93630573,59.9378882,26.74418605
MOS.N,2017-12-31T00:00:00Z,68.37551927,68.37551927,47.80108865,80.2199634,84.65392748,100,81.51515152,62.71676301,0
MOS.N,2018-12-31T00:00:00Z,66.99273112,66.99273112,45.24627386,78.83721091,85.34165933,100,76.70157068,59.84848485,0
MOS.N,2019-12-31T00:00:00Z,67.08185249,67.08185249,47.59459673,79.92548202,79.74652098,100,75.70754717,68.22222222,0
MOS.N,2020-12-31T00:00:00Z,69.05228649,69.05228649,44.7214489,78.79687851,95.52509644,100,74.03846154,61.03202847,0
MOV.N,2016-01-31T00:00:00Z,,,,,,,,,
MOV.N,2017-01-31T00:00:00Z,28.0157068,28.0157068,7.109879963,32.84244871,32.32659125,100,19.29824561,0,0
MOV.N,2018-01-31T00:00:00Z,26.67009275,26.67009275,7.570295602,29.93619147,32.72434831,100,20.54794521,0,0
MOV.N,2019-01-31T00:00:00Z,25.11589377,25.11589377,6.436271401,28.4333927,30.80894826,100,17.46987952,0,0
